,index,day,nP,nV,comm rate,discount,n trav,n drivers,fare,commision,revenue,income,mean wait rh,mean wait rp,mean travel rp,mean income,mean expected wait rh,mean expected wait rp,mean expected travel rp,mean expected income,mean prob rh,mean prob rs,n exp,learned rh,learned rp,learned,learned drivers,conv rp,conv rh,conv supply,shareability,n actually sharing,n shared rides,unserved,comm,shared,out,rh,rp,share out,share rh,share rp,share drivers,$c$,$p$,best_one
798,798,196.5,300,30,0.5,0.3,68.83333333333333,3.0,357.238,151.78123333333335,145.60583333333332,70.10624999999999,377.2258874458874,398.3162233543745,401.67721004845,25.299027777777777,384.89577777777777,364.9446111111112,417.18338888888894,20.931952131613652,0.08199475810491977,0.14408201842253768,297.0,207.66666666666666,223.16666666666666,242.66666666666666,30.0,0.005819045390494384,0.0017292411183512499,0.0,0.020468618679814702,19.666666666666668,9.833333333333334,8.0,0.5,0.3,231.16666666666666,25.5,43.333333333333336,0.7705555555555555,0.085,0.14444444444444446,0.1,0.5,0.3,False
799,799,196.5,300,40,0.5,0.39999999999999997,83.16666666666667,5.166666666666667,399.06719999999996,176.79899999999998,194.859,103.53399999999999,300.7236558819364,313.47697048103873,431.88545668144724,21.99285648148148,323.146287037037,316.80491666666666,453.54244444444447,20.962054167550644,0.10555831341600436,0.17146789231297754,298.0,238.83333333333334,258.6666666666667,263.1666666666667,40.0,0.0028768768597048334,0.0009472653525374333,0.0,-0.03275081258034546,29.666666666666668,14.833333333333334,5.0,0.5,0.39999999999999997,216.83333333333334,36.0,47.166666666666664,0.7227777777777779,0.12,0.1572222222222222,0.12916666666666668,0.5,0.4,False
800,800,196.5,900,10,0.9,0.3,206.5,9.5,1043.1728999999998,143.35626666666667,894.6609,667.8929833333333,262.5212259263137,264.0021409805601,414.7704591083513,70.91213504629629,495.75768827160505,570.8351080246913,594.7950833333333,69.34580809326759,0.08198926707441731,0.1403525747347429,816.0,586.0,580.0,837.1666666666666,0.0,0.0023230653025438585,0.0012450245335464535,0.0029242481529350166,0.03246436450348633,96.5,48.166666666666664,2.5,0.9,0.3,693.5,76.33333333333333,130.16666666666666,0.7705555555555555,0.08481481481481482,0.1446296296296296,0.95,0.9,0.3,False
801,801,196.5,300,10,1.0999999999999999,0.39999999999999997,113.66666666666667,8.833333333333334,544.3867333333333,-118.14273333333341,657.8315333333335,540.8586166666668,171.8398283593764,174.98098147599782,457.5373434335877,62.11650025793651,205.13622222222224,185.31616666666665,448.4967777777777,64.08865737395644,0.13540787132756432,0.2565482984760579,300.0,290.6666666666667,297.0,298.6666666666667,0.0,0.0002491339471465547,0.00019774807284269998,0.010637025062622216,-0.006227659430557568,59.0,29.5,0.16666666666666666,1.0999999999999999,0.39999999999999997,186.33333333333334,39.0,74.66666666666667,0.6211111111111112,0.13,0.2488888888888889,0.8833333333333334,1.1,0.4,False
802,802,196.5,300,20,0.7000000000000001,0.19999999999999998,88.0,5.166666666666667,504.6141333333333,164.00020000000004,283.8700666666667,177.02173333333334,324.3700494086524,296.96411503758355,395.08333532643286,37.869657777777775,328.3776666666667,313.74250000000006,428.3240555555555,32.632913944434556,0.10180704977905082,0.1957776066003476,298.0,228.83333333333334,253.33333333333334,254.16666666666666,19.0,0.0023471390274831666,0.0008913057336359,0.0019678182741772,0.014458200544991598,11.666666666666666,5.833333333333333,10.666666666666666,0.7000000000000001,0.19999999999999998,212.0,31.5,56.5,0.7066666666666667,0.105,0.18833333333333332,0.25833333333333336,0.7,0.2,False
803,803,196.5,500,10,0.9,0.09999999999999999,122.66666666666667,7.333333333333333,715.4256666666665,182.48696666666663,533.3349,366.2640666666667,235.9830206527395,227.71768548158323,350.6764587467704,50.5079060515873,390.80332777777784,434.0264833333334,461.7015111111111,51.81262308245844,0.09329833865553094,0.159771953026078,474.0,378.3333333333333,388.0,465.8333333333333,0.0,0.000674470523648502,0.0006914600730581992,0.009668472902111133,0.0036661052910922937,1.3333333333333333,0.6666666666666666,1.8333333333333333,0.9,0.09999999999999999,377.3333333333333,43.5,79.16666666666667,0.7546666666666666,0.087,0.15833333333333335,0.7333333333333333,0.9,0.1,False
804,804,18.5,700,50,0.09999999999999999,0.19999999999999998,38.5,1.1666666666666667,224.8166666666667,82.71036666666667,8.013366666666668,-16.810383333333334,451.93441558441555,418.70973692973695,399.12515318015323,-19.13217,706.9789404761905,749.469630952381,709.8731746031748,0.02937530166538025,0.02346707838434417,0.027001584605731765,88.66666666666667,20.0,26.833333333333332,648.0,26.833333333333332,0.0348845675309477,0.044808577548949985,0.018470151851558484,0.008739881106437667,1.6666666666666667,0.8333333333333334,18.5,0.09999999999999999,0.19999999999999998,661.5,18.666666666666668,19.833333333333332,0.945,0.02666666666666667,0.028333333333333332,0.023333333333333334,0.1,0.2,False
805,805,196.5,700,50,0.7000000000000001,0.19999999999999998,312.8333333333333,20.333333333333332,1737.0654000000002,663.6277666666668,1055.8863,734.8000499999998,130.17821897907268,128.52585293550308,392.8511817547344,37.13470037945241,156.41601190476192,158.23702380952378,385.2431904761904,37.17913033737301,0.1599428523382716,0.2854822593450102,700.0,681.0,689.3333333333334,683.8333333333334,32.0,0.000261395306169041,0.00027192987889923883,0.007461724179853884,0.05635301483338259,89.66666666666667,44.833333333333336,0.0,0.7000000000000001,0.19999999999999998,387.1666666666667,117.0,195.83333333333334,0.5530952380952381,0.16714285714285715,0.27976190476190477,0.4066666666666666,0.7,0.2,False
806,806,25.5,900,40,0.3,0.19999999999999998,59.5,2.1666666666666665,337.2446,194.30763333333334,71.8627,7.748949999999991,463.0779787342287,394.3252622739863,387.2342075799545,3.850463888888884,681.9184166666666,705.7158611111109,682.4848950617284,16.066280908684167,0.025503224725599297,0.04067566014705652,225.83333333333334,64.66666666666667,73.66666666666667,816.3333333333334,31.5,0.01961748580812023,0.011823003495831534,0.00116758281088755,0.005666649152057817,8.0,4.0,14.666666666666666,0.3,0.19999999999999998,840.5,22.166666666666668,37.333333333333336,0.9338888888888889,0.02462962962962963,0.04148148148148149,0.05416666666666666,0.3,0.2,False
807,807,196.5,700,50,0.09999999999999999,0.0,31.333333333333332,0.8333333333333334,186.606,59.58983333333333,4.961833333333334,-10.539833333333334,416.25890775890775,,,-17.33858888888889,580.8653253968254,0.0,352.53142857142853,4.01106392891872,0.04248687465279392,0.0,366.0,277.0,0.0,683.0,50.0,,inf,0.0,0.0,0.0,0.0,19.833333333333332,0.09999999999999999,0.0,668.6666666666666,31.333333333333332,0.0,0.9552380952380952,0.04476190476190476,0.0,0.016666666666666666,0.1,0.0,False
808,808,25.5,900,30,0.3,0.19999999999999998,52.0,1.6666666666666667,271.86179999999996,156.23906666666667,55.117999999999995,1.050916666666663,391.9760606060607,409.76690921690914,330.18383229383227,0.34300999999999854,719.3767407407407,739.4138827160494,715.5683179012345,13.50305657159915,0.024142058025244235,0.03390217237692645,202.16666666666666,48.166666666666664,58.5,836.0,23.5,0.016681834739653203,0.006116369777254518,0.0009133501281014667,0.010362516367436318,3.3333333333333335,1.6666666666666667,18.666666666666668,0.3,0.19999999999999998,848.0,21.5,30.5,0.9422222222222222,0.02388888888888889,0.03388888888888889,0.05555555555555556,0.3,0.2,False
809,809,196.5,700,20,0.9,0.0,126.83333333333333,10.833333333333334,788.284,247.22249999999997,570.2025,409.74166666666673,159.56063079411902,,,37.68601128510378,204.45639682539684,0.0,347.6114285714286,38.57529076149825,0.1811366934451677,0.0,687.0,671.1666666666666,0.0,616.0,10.5,,inf,0.0087670121918013,0.0,0.0,0.0,0.0,0.9,0.0,573.1666666666666,126.83333333333333,0.0,0.8188095238095238,0.18119047619047618,0.0,0.5416666666666667,0.9,0.0,False
810,810,196.5,300,10,0.3,0.0,6.666666666666667,0.8333333333333334,41.96966666666666,19.6007,5.900299999999999,-0.6051166666666677,303.46190476190475,,,-0.7126250000000008,646.986601851852,0.0,351.3966666666666,7.506168450764855,0.030961803471817363,0.0,114.33333333333333,99.16666666666667,0.0,298.0,10.0,,inf,0.0,0.0,0.0,0.0,2.8333333333333335,0.3,0.0,293.3333333333333,6.666666666666667,0.0,0.9777777777777777,0.022222222222222223,0.0,0.08333333333333334,0.3,0.0,False
811,811,83.5,100,60,0.9,0.19999999999999998,45.666666666666664,7.166666666666667,249.8916,46.179700000000004,200.17410000000004,144.92451666666668,176.96137706248,162.47856927169357,372.735267756823,20.936783465608467,159.47350000000003,147.09166666666667,356.10683333333327,20.72732908427702,0.15431919406058317,0.2938136564540839,100.0,89.16666666666667,97.0,88.16666666666667,59.0,0.0008617578592335666,0.0012042600855642022,0.0016039985365159666,0.0019254714836167669,2.6666666666666665,1.3333333333333333,0.0,0.9,0.19999999999999998,54.333333333333336,15.0,30.666666666666668,0.5433333333333333,0.15,0.3066666666666667,0.11944444444444445,0.9,0.2,False
812,812,196.5,700,20,1.0999999999999999,0.049999999999999996,277.8333333333333,18.166666666666668,1705.6259499999999,193.55408333333307,1525.9526333333333,1177.8197166666669,155.92709021147806,158.23575480546012,357.6862477752466,64.57304866099072,191.10721428571424,197.74590476190474,368.299,65.79938880889866,0.14821757164784763,0.26785720372315985,699.0,676.0,679.6666666666666,684.6666666666666,0.0,0.0001461437895625045,2.8925654506501217e-05,0.006613508469712317,0.0,0.0,0.0,0.0,1.0999999999999999,0.049999999999999996,422.1666666666667,97.83333333333333,180.0,0.6030952380952381,0.13976190476190475,0.2571428571428571,0.9083333333333334,1.1,0.05,False
813,813,40.5,300,10,0.3,0.19999999999999998,7.0,0.5,39.85893333333334,10.936566666666666,4.0761,-0.3568166666666667,293.375,364.9,394.5,-0.7798750000000001,781.2894166666666,788.8883518518519,750.6970370370369,8.192298823257579,0.012678632247136617,0.016934505377103216,49.166666666666664,17.0,16.833333333333332,290.0,9.0,0.0322420285798287,0.02221648447832238,0.0,0.0,0.0,0.0,4.333333333333333,0.3,0.19999999999999998,293.0,2.3333333333333335,4.666666666666667,0.9766666666666667,0.007777777777777778,0.015555555555555557,0.05,0.3,0.2,False
814,814,196.5,700,60,1.0999999999999999,0.3,372.8333333333333,35.666666666666664,1950.1433,-92.80996666666694,2044.5065666666667,1735.7669833333339,78.09523257600098,83.15466868634489,443.03128828144077,49.004876980639175,91.57214285714282,90.56271428571428,427.0062142857142,46.544993952014984,0.1934749461408024,0.34942511973541796,700.0,691.0,697.0,689.0,15.0,2.652851040371654e-05,5.059532525803333e-05,0.005624560913522849,0.07450311787853758,204.5,102.16666666666667,0.0,1.0999999999999999,0.3,327.1666666666667,140.66666666666666,232.16666666666666,0.4673809523809524,0.20095238095238094,0.33166666666666667,0.5944444444444444,1.1,0.3,False
815,815,196.5,700,40,0.5,0.049999999999999996,156.33333333333334,4.5,952.2825666666666,427.72974999999997,286.7246666666666,127.75675000000001,371.10620916008844,395.1784789284789,360.3204844923595,28.69949305555556,414.2826507936508,392.32705952380957,425.07270634920627,23.207969890483866,0.075851346797689,0.14620627260371652,672.0,458.1666666666667,520.1666666666666,610.0,40.0,0.0024788149772878667,0.0016824437610474332,0.0,0.0,0.0,0.0,49.666666666666664,0.5,0.049999999999999996,543.6666666666666,53.0,103.33333333333333,0.7766666666666666,0.07571428571428572,0.14761904761904762,0.1125,0.5,0.05,False
816,816,196.5,500,40,0.9,0.049999999999999996,238.0,18.333333333333332,1457.6687999999997,397.72518333333323,1051.3796999999997,777.2226166666668,112.10200290058431,112.70581031881035,357.260680488901,42.80641599049708,138.18407222222223,136.50133333333335,352.2836,40.00735374199072,0.16894236356074974,0.3064278020879248,500.0,491.0,498.0,497.0,18.0,1.6827845170266668e-05,3.5617030545700004e-05,0.0035645130071500163,0.0,0.0,0.0,0.0,0.9,0.049999999999999996,262.0,80.33333333333333,157.66666666666666,0.524,0.16066666666666665,0.3153333333333333,0.4583333333333333,0.9,0.05,False
817,817,196.5,500,60,0.09999999999999999,0.39999999999999997,62.5,2.6666666666666665,299.30553333333336,170.72766666666666,21.262733333333337,-25.238516666666666,382.13881283654297,340.2771404887039,434.06418145574224,-12.741174999999998,583.3719166666666,545.1820388888889,569.5857166666666,10.667305698387997,0.04196050030664936,0.08074537744885123,421.3333333333333,178.83333333333334,210.66666666666666,439.0,60.0,0.023651383159084285,0.0033065181157717494,0.0,0.005720204662846799,28.333333333333332,14.0,15.833333333333334,0.09999999999999999,0.39999999999999997,437.5,22.0,40.5,0.875,0.044,0.081,0.04444444444444444,0.1,0.4,False
818,818,196.5,300,30,0.7000000000000001,0.3,93.33333333333333,8.166666666666666,479.4267333333334,154.1647333333333,326.97046666666665,221.1454666666667,170.92259426765477,180.76035032937534,420.297188782521,27.71869444444444,285.6806388888889,306.64618518518523,457.34041666666667,27.23831125368073,0.11819515390064823,0.20129222223666077,297.0,256.6666666666667,249.0,265.0,30.0,0.0012129465549923332,0.0006383495988741263,0.0,0.02707806736541697,32.833333333333336,16.333333333333332,0.0,0.7000000000000001,0.3,206.66666666666666,34.0,59.333333333333336,0.6888888888888889,0.11333333333333333,0.19777777777777777,0.2722222222222222,0.7,0.3,False
819,819,142.5,300,30,0.7000000000000001,0.049999999999999996,90.83333333333333,8.5,556.4847166666667,242.37464999999997,314.384,191.99316666666664,201.97407413220716,200.97169101951962,356.5091271707368,24.631419945887444,295.57925,280.40433333333334,370.8635,27.937285739192617,0.10433526855331048,0.1994135362178923,299.0,247.5,270.3333333333333,268.8333333333333,29.0,0.0006711208881014131,0.0007806488963158972,0.002721802675759333,0.0,0.0,0.0,1.8333333333333333,0.7000000000000001,0.049999999999999996,209.16666666666666,31.166666666666668,59.666666666666664,0.6972222222222222,0.10388888888888889,0.1988888888888889,0.2833333333333333,0.7,0.05,True
820,820,196.5,300,40,0.3,0.39999999999999997,52.333333333333336,1.6666666666666667,240.97220000000002,116.4415,58.38069999999999,13.06903333333333,434.63328671328674,417.7088536463536,424.4384948384948,5.922359999999997,456.8323148148149,439.4890648148148,478.9971111111111,15.539827381904749,0.06377831357902099,0.11684912736169484,291.0,162.16666666666666,171.33333333333334,247.0,40.0,0.026579374539177233,0.0021130759460576856,0.0,-0.027137711130991962,20.666666666666668,10.333333333333334,17.5,0.3,0.39999999999999997,247.66666666666666,18.5,33.833333333333336,0.8255555555555555,0.06166666666666667,0.11277777777777778,0.04166666666666667,0.3,0.4,False
821,821,71.5,300,30,0.09999999999999999,0.09999999999999999,14.5,0.6666666666666666,90.51536666666668,48.49133333333332,4.445,-9.54125,429.53125,495.39610389610385,383.86417748917745,-13.962125000000004,715.2051759259258,723.7584074074075,692.4661203703704,7.02759922953604,0.01944167213503595,0.035405018053169514,133.83333333333334,28.5,35.333333333333336,270.0,30.0,0.024730052209352583,0.012531771523465017,0.0,0.0,0.0,0.0,6.333333333333333,0.09999999999999999,0.09999999999999999,285.5,5.666666666666667,8.833333333333334,0.9516666666666667,0.01888888888888889,0.029444444444444447,0.02222222222222222,0.1,0.1,False
822,822,196.5,700,40,0.7000000000000001,0.39999999999999997,317.3333333333333,19.166666666666668,1499.0374,380.61799999999994,1081.0804666666666,805.2467166666665,136.9527625436483,139.71540404557362,454.24532507849955,43.49883219514668,167.6123531746032,172.11437301587304,447.94572619047625,39.35072562850427,0.16141651583653646,0.28400028404175587,700.0,665.0,668.1666666666666,661.8333333333334,12.0,0.00016555155226190925,0.00027199474084505166,0.009528721654042635,0.042959351109108555,196.16666666666666,97.66666666666667,0.0,0.7000000000000001,0.39999999999999997,382.6666666666667,115.33333333333333,202.0,0.5466666666666667,0.16476190476190475,0.2885714285714286,0.4791666666666667,0.7,0.4,False
823,823,22.5,500,20,0.09999999999999999,0.39999999999999997,14.0,1.1666666666666667,65.90313333333333,27.3784,3.2228,-5.6772,270.71190476190475,273.13124999999997,374.8375,-7.693691666666667,766.4318277777778,799.2401666666668,781.0069666666668,7.405249554642409,0.014514452587583401,0.017464105818332583,33.666666666666664,5.0,5.166666666666667,484.5,17.0,0.09882379153490943,0.03965185027544775,0.0008362609175971667,-0.013328227702835283,2.3333333333333335,1.1666666666666667,6.0,0.09999999999999999,0.39999999999999997,486.0,5.166666666666667,8.833333333333334,0.972,0.010333333333333333,0.017666666666666667,0.058333333333333334,0.1,0.4,False
824,824,196.5,300,40,1.0999999999999999,0.19999999999999998,155.5,16.166666666666668,846.3046666666665,7.224699999999946,817.6039666666667,654.81605,127.20547837068273,125.88590842220945,377.648106859234,43.788966217627404,119.15572222222227,122.52516666666668,375.0438333333332,37.724388091649125,0.1781143148179709,0.3163586193995556,300.0,296.5,300.0,296.5,25.0,2.938239786937068e-06,5.960104853290619e-06,0.011336342695238552,0.01192488796338255,32.333333333333336,16.166666666666668,0.0,1.0999999999999999,0.19999999999999998,144.5,50.166666666666664,105.33333333333333,0.4816666666666667,0.16722222222222222,0.3511111111111111,0.4041666666666667,1.1,0.2,False
825,825,196.5,300,60,0.9,0.39999999999999997,148.33333333333334,16.833333333333332,701.0215333333332,21.410666666666625,695.3058000000001,562.2258,100.40972253647696,110.29875401177644,455.21963305319446,32.776883497377014,118.36766666666666,115.46716666666669,443.0644444444444,32.137420183973894,0.1768065014686561,0.32090781872065693,300.0,298.0,300.0,298.0,50.0,0.00010299917913463334,0.00017113848609085,0.005236049517208484,0.004748515327376367,81.5,40.5,0.0,0.9,0.39999999999999997,151.66666666666666,53.666666666666664,94.66666666666667,0.5055555555555555,0.17888888888888888,0.3155555555555556,0.28055555555555556,0.9,0.4,False
826,826,196.5,300,40,0.9,0.0,65.66666666666667,6.0,407.11533333333335,116.40206666666667,266.4186,184.54985,196.77072419024475,,,34.002146375661376,167.94766666666666,0.0,340.96,25.340119861717188,0.2082657107865781,0.0,300.0,299.0,0.0,253.0,40.0,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.9,0.0,234.33333333333334,65.66666666666667,0.0,0.7811111111111111,0.2188888888888889,0.0,0.15,0.9,0.0,False
827,827,196.5,900,60,0.9,0.3,481.0,36.166666666666664,2495.9351666666666,356.43043333333316,2157.9327000000003,1758.5177,85.9403309435191,80.87134685466036,440.4397476811302,49.050296225108724,89.69930246913579,92.1573148148148,426.6236296296297,46.37128409385043,0.19442810234927935,0.3440210824369015,900.0,894.3333333333334,900.0,895.3333333333334,12.5,1.956075013698172e-05,3.873028545547208e-05,0.008749913987906451,0.07569422364486188,278.6666666666667,139.16666666666666,0.0,0.9,0.3,419.0,175.83333333333334,305.1666666666667,0.46555555555555556,0.1953703703703704,0.3390740740740741,0.6027777777777777,0.9,0.3,False
828,828,196.5,100,30,0.3,0.3,22.666666666666668,1.6666666666666667,118.55689999999998,66.64303333333332,29.7542,2.796699999999998,408.92123015873017,374.2987179487179,406.8326388888889,1.7399805555555545,449.78305555555556,360.0885,432.1334999999999,12.749476121900308,0.06747980000122021,0.15054631020103013,97.0,53.0,77.0,77.5,30.0,0.00925180193602445,0.0023658095611701862,0.0,-0.004375619156118584,3.6666666666666665,1.8333333333333333,3.3333333333333335,0.3,0.3,77.33333333333333,6.666666666666667,16.0,0.7733333333333333,0.06666666666666667,0.16,0.05555555555555556,0.3,0.3,False
829,829,196.5,100,40,0.5,0.09999999999999999,33.166666666666664,3.5,185.808,82.24136666666666,58.09766666666667,24.05558333333333,268.78317460317464,265.3018825377521,345.5779922975575,10.512725,294.2275,278.9191666666667,342.6046666666667,13.995330742396183,0.10714007258599768,0.198681848281778,100.0,82.0,92.0,86.0,40.0,0.001674197638036152,0.0028136067321001333,0.0,0.0,0.0,0.0,7.333333333333333,0.5,0.09999999999999999,66.83333333333333,9.666666666666666,23.5,0.6683333333333333,0.09666666666666666,0.235,0.0875,0.5,0.1,False
830,830,196.5,500,20,0.9,0.049999999999999996,190.16666666666666,13.166666666666666,1176.5058666666664,324.0512333333332,860.7291,608.9370166666666,169.15650788824092,170.9355590645829,359.440336015926,46.63569594017094,238.11003333333335,214.25663333333333,366.7013,47.70211296065577,0.13270862522716223,0.25040049325767644,497.0,441.3333333333333,476.0,471.3333333333333,4.0,0.0002874966511810945,0.00042339778357595325,0.005910777528538133,0.0,0.0,0.0,0.3333333333333333,0.9,0.049999999999999996,309.8333333333333,69.33333333333333,120.83333333333333,0.6196666666666666,0.13866666666666666,0.24166666666666667,0.6583333333333333,0.9,0.05,False
831,831,196.5,100,30,0.09999999999999999,0.09999999999999999,14.833333333333334,0.6666666666666666,92.59016666666666,31.00486666666667,2.9068666666666663,-6.688133333333334,458.39583333333337,374.2673611111111,387.21180555555554,-14.274575,484.3111666666667,447.0929999999999,416.23133333333334,11.444089770495921,0.05027946074313979,0.10513082104274686,96.0,57.0,66.33333333333333,78.16666666666667,30.0,0.0033792417343668,0.008169932935166699,0.0,0.0,0.0,0.0,6.833333333333333,0.09999999999999999,0.09999999999999999,85.16666666666667,4.666666666666667,10.166666666666666,0.8516666666666667,0.04666666666666667,0.10166666666666666,0.02222222222222222,0.1,0.1,False
832,832,118.5,100,40,0.7000000000000001,0.39999999999999997,35.833333333333336,5.5,174.64253333333332,36.95603333333333,125.8075,85.50166666666667,172.6872636135794,165.5586258186258,437.1635823435823,17.421518273809525,246.48349999999996,240.308,414.3605,18.971054469165377,0.13244177065899584,0.21787406483745353,99.0,81.83333333333333,89.0,88.83333333333333,40.0,0.0034105752375116157,0.0021749043011993767,0.0,-0.015040389476294434,11.166666666666666,5.5,0.0,0.7000000000000001,0.39999999999999997,64.16666666666667,13.5,22.333333333333332,0.6416666666666667,0.135,0.22333333333333333,0.1375,0.7,0.4,False
833,833,196.5,700,60,0.7000000000000001,0.0,146.16666666666666,11.5,922.9616666666667,421.8151,504.0352333333333,326.60731666666663,157.59047854553498,,,28.239563226495722,174.0462619047619,0.0,352.12714285714287,26.070518588609236,0.20799763574277375,0.0,693.0,691.1666666666666,0.0,581.0,55.0,,inf,0.0024973088144600165,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,553.8333333333334,146.16666666666666,0.0,0.7911904761904762,0.2088095238095238,0.0,0.19166666666666668,0.7,0.0,False
834,834,196.5,100,30,0.09999999999999999,0.39999999999999997,18.5,2.0,82.50433333333332,57.01079999999999,7.441,-10.643583333333334,268.6646825396825,296.4980263401316,412.60891496417815,-8.260494444444445,503.6844999999999,397.25983333333335,464.145,10.812899686765604,0.0472959144824475,0.139645705891858,95.0,44.0,58.0,76.0,30.0,0.021021750756748184,0.001757898824043617,0.0,-0.022019281839616517,4.333333333333333,2.1666666666666665,1.0,0.09999999999999999,0.39999999999999997,81.5,5.666666666666667,12.833333333333334,0.815,0.05666666666666667,0.12833333333333333,0.06666666666666667,0.1,0.4,False
835,835,196.5,900,50,0.7000000000000001,0.0,164.66666666666666,10.833333333333334,1018.5816666666666,459.17153333333334,544.9224666666668,331.31121666666667,189.78944572982735,,,31.2870967106967,240.72864814814815,0.0,346.7388888888889,28.403588559666147,0.1799549859498135,0.0,813.0,802.5,0.0,780.0,48.0,,inf,0.0010332765938316833,0.0,0.0,0.0,0.3333333333333333,0.7000000000000001,0.0,735.3333333333334,164.66666666666666,0.0,0.8170370370370371,0.18296296296296297,0.0,0.21666666666666667,0.7,0.0,False
836,836,196.5,900,60,0.3,0.19999999999999998,120.83333333333333,3.8333333333333335,665.9930666666668,337.15056666666663,124.16669999999999,19.26461666666665,399.9652158860149,421.140914283218,381.9859145961744,5.10591583333333,543.6407654320988,509.86062037037044,500.445537037037,15.631296561338237,0.045464292843268715,0.09125615217567228,808.3333333333334,405.3333333333333,457.1666666666667,789.0,60.0,0.003425892958746083,0.0035716930672718833,0.0,0.032946101728988784,23.5,11.666666666666666,33.333333333333336,0.3,0.19999999999999998,779.1666666666666,39.833333333333336,81.0,0.8657407407407407,0.04425925925925926,0.09,0.0638888888888889,0.3,0.2,False
837,837,196.5,900,30,1.0999999999999999,0.19999999999999998,437.6666666666667,26.0,2402.3668666666667,81.51453333333312,2312.9773333333337,1900.53025,112.87452925535831,110.07665426974852,391.28532545346184,73.83887394708995,126.14248148148148,125.90787037037036,383.0747777777778,72.20503189537129,0.17355673012600278,0.3117524115926816,900.0,887.0,898.0,889.0,2.0,5.604345284564988e-05,0.0001602435156678513,0.0028267302380552664,0.06475248003278945,171.83333333333334,85.83333333333333,0.0,1.0999999999999999,0.19999999999999998,462.3333333333333,153.16666666666666,284.5,0.5137037037037037,0.17018518518518516,0.3161111111111111,0.8666666666666667,1.1,0.2,False
838,838,196.5,300,30,0.3,0.39999999999999997,39.5,1.0,182.87546666666665,61.55776666666667,30.495499999999993,5.131749999999994,464.65138888888885,443.5945492327366,422.22759484228476,5.152937499999994,560.7191388888888,506.4434537037038,495.0326388888888,11.668906678549659,0.04191677741940112,0.09182475226960458,272.1666666666667,128.33333333333334,150.83333333333334,262.0,30.0,0.021327613552917415,0.0024658246936120998,0.0,-0.0301539621381527,13.333333333333334,6.666666666666667,21.0,0.3,0.39999999999999997,260.5,13.0,26.5,0.8683333333333333,0.043333333333333335,0.08833333333333333,0.03333333333333333,0.3,0.4,False
839,839,196.5,100,20,0.09999999999999999,0.3,13.333333333333334,1.0,66.22793333333333,37.496433333333336,4.0427333333333335,-7.867266666666666,389.4208333333333,386.55650793650796,354.04857142857145,-9.606469999999998,582.204,519.6035,524.5669166666667,8.170347453861762,0.034998101440440785,0.0838321359827799,88.0,36.0,54.166666666666664,88.0,20.0,0.024997330445256167,0.006452237234486367,0.0,0.02926232724231705,2.0,1.0,4.0,0.09999999999999999,0.3,86.66666666666667,3.0,10.333333333333334,0.8666666666666667,0.03,0.10333333333333333,0.05,0.1,0.3,False
840,840,196.5,900,60,0.9,0.39999999999999997,480.0,36.0,2306.550866666667,117.68353333333316,2204.1222000000002,1808.5380333333333,87.77643977086979,90.65511772411746,452.9727495879194,50.40910122043832,95.13841666666667,99.38970370370372,443.7838333333334,47.24758887375592,0.19415812340799177,0.3431420211064055,900.0,889.0,892.0,886.0,11.0,2.7287799871666665e-05,4.624994393548333e-05,0.012944915533438002,0.0620381529611555,302.6666666666667,150.33333333333334,0.0,0.9,0.39999999999999997,420.0,171.5,308.5,0.4666666666666667,0.19055555555555556,0.3427777777777778,0.6,0.9,0.4,False
841,841,196.5,900,20,1.0999999999999999,0.3,381.1666666666667,19.666666666666668,1982.7497666666668,-106.51176666666693,2080.958366666667,1714.4187833333335,164.25161609280522,167.81905823931768,440.2678045282268,88.28129201754388,191.9191049382716,213.07072222222223,447.7179444444444,87.20234562639844,0.1522787196955143,0.26298881132540974,898.0,865.0,859.0,885.5,0.0,5.811009384033264e-05,5.843451706769825e-05,0.0004270796188069681,0.05437647715863123,213.0,106.33333333333333,0.0,1.0999999999999999,0.3,518.8333333333334,141.33333333333334,239.83333333333334,0.5764814814814815,0.15703703703703706,0.2664814814814815,0.9833333333333334,1.1,0.3,False
842,842,196.5,500,30,1.0999999999999999,0.3,244.83333333333334,20.833333333333332,1273.4054666666664,-91.18433333333354,1390.892066666667,1162.4220666666668,106.93960219800395,110.50343164545545,441.15229229615215,54.987020905706295,115.7,119.08823333333332,431.42946666666666,51.993401803984916,0.17953197451814593,0.3212880929214961,500.0,498.0,498.0,498.0,0.5,1.6126994575895218e-05,4.211475707128334e-05,0.008919677891855016,0.041745274241565496,124.0,61.833333333333336,0.0,1.0999999999999999,0.3,255.16666666666666,89.33333333333333,155.5,0.5103333333333333,0.17866666666666667,0.311,0.6944444444444444,1.1,0.3,False
