veh,nRIDES,nREJECTED,DRIVING_TIME,DRIVING_DIST,COMMISSION,REVENUE,COST,NET_INCOME,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,worked_days,experienced,perc_income,learned,util_d,util_nd,prob_d,drive_decision,day
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,52.844707315954494,False,5.28447073159545,5.3192529263818,0.4913053278543801,drive,4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,50.782091854185595,False,5.07820918541856,4.965943112511357,0.5280370769026721,out,4
6,7.0,0.0,3808.0,38.08,4.097799999999999,36.880199999999995,9.52,27.360199999999995,False,0,515.0,75.0,100.0,0,1444.0,0,0.0,210.0,2364.0,16891.0,0,0,0,0,0,2,False,42.41354026386,False,4.241354026386,4.540186158315999,0.42584300303538,out,4
7,12.0,0.0,5549.0,55.49,6.05234,54.471059999999994,13.8725,40.59855999999999,False,0,571.0,150.0,200.0,0,2130.0,0,0.0,360.0,3419.0,14769.0,0,0,0,0,0,3,False,50.41929372740126,False,5.041929372740126,4.199788981921007,0.6989158154641812,drive,4
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,40.55920161074187,False,4.055920161074187,3.8817992885934958,0.5434205711568261,out,4
9,12.0,0.0,5155.0,51.550000000000004,6.923979999999999,62.31581999999999,12.887500000000001,49.428319999999985,False,0,756.0,180.0,217.0,0,1133.0,0,23.0,360.0,4022.0,14908.0,0,0,0,0,0,4,False,52.955471064401124,False,5.295547106440113,1.9154030644011322,0.9670781915155269,out,4
10,16.0,0.0,6561.0,65.61,6.8915,62.02349999999999,16.4025,45.620999999999995,False,0,106.0,210.0,280.0,0,2412.0,0,0.0,480.0,4149.0,13962.0,0,0,0,0,0,1,False,43.23328540309724,False,4.323328540309724,3.9935221612389,0.5817122651415267,out,4
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,36.196845654869115,False,3.619684565486912,5.557543130973823,0.1258833041799286,drive,4
12,10.0,0.0,4787.0,47.870000000000005,5.06548,45.589319999999994,11.967500000000001,33.62181999999999,False,0,1092.0,150.0,200.0,0,1741.0,0,0.0,300.0,3046.0,15070.0,0,0,0,0,0,3,False,45.73818827254758,False,4.573818827254758,3.167930618038072,0.8031165961526375,drive,4
13,14.0,0.0,6335.0,63.35,7.567280000000001,68.10552000000001,15.8375,52.268020000000014,False,0,1051.0,165.0,220.0,0,2184.0,0,0.0,420.0,4151.0,13408.0,0,0,0,0,0,2,False,54.2109432279294,False,5.42109432279294,4.769255936757637,0.6574246191039531,drive,4
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,33.72968511892248,False,3.3729685118922483,2.716668047568993,0.6584288500938322,drive,4
15,10.0,0.0,4793.0,47.93,6.8258399999999995,61.432559999999995,11.9825,49.45005999999999,False,0,387.0,135.0,180.0,0,888.0,0,0.0,300.0,3905.0,15804.0,0,0,0,0,0,3,False,46.70427000144214,False,4.6704270001442145,2.927294001153708,0.8510845774861999,drive,4
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,False,2.195217945045074,4.390435890090148,0.1001807419185836,out,4
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,52.76495110001742,False,5.2764951100017425,7.543338440006969,0.09390646300373576,out,4
18,10.0,0.0,4400.0,44.0,5.04518,45.40662,11.0,34.40662,False,0,0.0,135.0,180.0,0,1396.0,0,0.0,300.0,3004.0,16584.0,0,0,0,0,0,3,False,44.919150459204566,False,4.491915045920456,4.64304836736365,0.46228842405240644,out,4
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,33.044904359914675,False,3.3044904359914677,5.281818871982935,0.12160391639386581,out,4
20,13.0,0.0,6438.0,64.38,7.5663,68.0967,16.095,52.0017,False,0,1126.0,165.0,200.0,0,1945.0,0,20.0,390.0,4493.0,13260.0,0,0,0,0,0,4,False,54.81062295050385,False,5.481062295050386,3.3633369505038475,0.8926140889256483,drive,4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,49.798102069339095,False,4.97981020693391,5.132956827735639,0.46178800061607705,drive,5
2,15.0,0.0,6331.0,63.31,7.097859999999999,63.88073999999999,15.8275,48.05323999999999,False,0,17.0,180.0,260.0,0,2109.0,0,0.0,450.0,4222.0,14361.0,0,0,0,0,0,2,False,39.60988519330465,False,3.9609885193304653,2.9518691159827917,0.7328477796976605,out,5
3,8.0,0.0,3999.0,39.99,4.01562,36.14058,9.9975,26.143079999999998,False,0,1026.0,105.0,140.0,0,1298.0,0,0.0,240.0,2701.0,16089.0,0,0,0,0,0,4,False,40.69629162240696,False,4.069629162240696,3.748193622406953,0.5796740643125272,out,5
4,9.0,0.0,4743.0,47.43,4.77624,42.98615999999999,11.8575,31.12865999999999,False,0,788.0,120.0,176.0,0,1632.0,0,4.0,270.0,3111.0,15498.0,0,0,0,0,0,2,False,45.606024877303,False,4.5606024877303,5.3192529263818,0.31893934227165577,out,5
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,50.782091854185595,False,5.07820918541856,4.965943112511357,0.5280370769026721,drive,5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,42.41354026386,False,4.241354026386,4.540186158315999,0.42584300303538,drive,5
7,9.0,0.0,3966.0,39.660000000000004,4.5122,40.6098,9.915000000000001,30.6948,False,0,1051.0,120.0,160.0,0,1433.0,0,0.0,270.0,2533.0,16032.0,0,0,0,0,0,4,False,46.47439498192101,False,4.647439498192101,4.199788981921007,0.6100804781527202,out,5
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,40.55920161074187,False,4.055920161074187,3.8817992885934958,0.5434205711568261,out,5
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,52.955471064401124,False,5.295547106440113,1.9154030644011322,0.9670781915155269,drive,5
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,43.23328540309724,False,4.323328540309724,3.9935221612389,0.5817122651415267,out,5
11,12.0,0.0,4499.0,44.99,5.42752,48.84768,11.2475,37.600179999999995,False,0,177.0,135.0,180.0,0,1431.0,0,0.0,360.0,3068.0,16248.0,0,0,0,0,0,1,False,36.89851282743456,False,3.689851282743456,5.557543130973823,0.13380902089521443,out,5
12,12.0,0.0,4878.0,48.78,5.39504,48.55535999999999,12.195,36.36035999999999,False,0,5482.0,150.0,200.0,0,1513.0,0,0.0,360.0,3365.0,10529.0,0,0,0,0,0,4,False,43.86262261803807,False,4.3862622618038065,3.167930618038072,0.7717698164622044,out,5
13,9.0,0.0,3783.0,37.83,4.70456,42.34103999999999,9.4575,32.883539999999996,False,0,50.0,105.0,140.0,0,1295.0,0,0.0,270.0,2488.0,17251.0,0,0,0,0,0,3,False,48.879092420947046,False,4.887909242094705,4.769255936757637,0.529628573734446,drive,5
14,12.0,0.0,5533.0,55.33,6.2664,56.3976,13.8325,42.5651,False,0,1363.0,165.0,220.0,0,2000.0,0,0.0,360.0,3533.0,13958.0,0,0,0,0,0,2,False,36.67482341261499,False,3.667482341261499,2.716668047568993,0.7212789095729756,out,5
15,12.0,0.0,6585.0,65.85,7.2618,65.3562,16.4625,48.8937,False,0,60.0,165.0,220.0,0,2144.0,0,0.0,360.0,4441.0,14209.0,0,0,0,0,0,4,False,47.142156001153715,False,4.714215600115372,2.927294001153708,0.8565494407114235,drive,5
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,False,2.195217945045074,4.390435890090148,0.1001807419185836,out,5
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,52.76495110001742,False,5.2764951100017425,7.543338440006969,0.09390646300373576,out,5
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,44.919150459204566,False,4.491915045920456,4.64304836736365,0.46228842405240644,drive,5
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,33.044904359914675,False,3.3044904359914677,5.281818871982935,0.12160391639386581,out,5
20,9.0,0.0,4356.0,43.56,5.083819999999999,45.75438,10.89,34.86438,False,0,70.0,105.0,160.0,0,1422.0,0,0.0,270.0,2934.0,16638.0,0,0,0,0,0,5,False,51.486249125419874,False,5.148624912541988,3.3633369505038475,0.8563485947219718,drive,5
1,15.0,0.0,6493.0,64.93,6.95562,62.600579999999994,16.2325,46.36807999999999,False,0,1880.0,180.0,260.0,0,2345.0,0,0.0,450.0,4148.0,12336.0,0,0,0,0,0,2,False,48.6547613795594,False,4.865476137955941,5.132956827735639,0.43352568625269455,drive,6
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,39.60988519330465,False,3.9609885193304653,2.9518691159827917,0.7328477796976605,drive,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,40.69629162240696,False,4.069629162240696,3.748193622406953,0.5796740643125272,drive,6
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,45.606024877303,False,4.5606024877303,5.3192529263818,0.31893934227165577,out,6
5,17.0,0.0,6936.0,69.36,8.728439999999999,78.55596,17.34,61.215959999999995,False,0,648.0,210.0,280.0,0,2092.0,0,0.0,510.0,4844.0,13015.0,0,0,0,0,0,3,False,53.3905588906392,False,5.33905588906392,4.965943112511357,0.592210920311126,out,6
6,15.0,0.0,6824.0,68.24,6.592740000000001,59.33466000000001,17.06,42.27466000000001,False,0,1394.0,165.0,220.0,0,2694.0,0,0.0,450.0,4130.0,12546.0,0,0,0,0,0,3,False,42.378820197895,False,4.237882019789501,4.540186158315999,0.42499431422145706,drive,6
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,46.47439498192101,False,4.647439498192101,4.199788981921007,0.6100804781527202,out,6
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,40.55920161074187,False,4.055920161074187,3.8817992885934958,0.5434205711568261,out,6
9,12.0,0.0,6033.0,60.33,6.20326,55.82934,15.0825,40.746840000000006,False,0,889.0,159.0,220.0,0,2287.0,0,0.0,360.0,3746.0,13938.0,0,0,0,0,0,5,False,50.92069922033427,False,5.092069922033428,1.9154030644011322,0.9599467062544558,drive,6
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,43.23328540309724,False,4.323328540309724,3.9935221612389,0.5817122651415267,drive,6
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,36.89851282743456,False,3.689851282743456,5.557543130973823,0.13380902089521443,out,6
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,43.86262261803807,False,4.3862622618038065,3.167930618038072,0.7717698164622044,drive,6
13,9.0,0.0,5167.0,51.67,5.54358,49.89222,12.9175,36.974720000000005,False,0,1810.0,120.0,160.0,0,2109.0,0,0.0,270.0,3058.0,14072.0,0,0,0,0,0,4,False,46.49821793675764,False,4.649821793675764,4.769255936757637,0.47017690679973884,drive,6
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,36.67482341261499,False,3.667482341261499,2.716668047568993,0.7212789095729756,out,6
15,16.0,0.0,4840.0,48.4,7.15162,64.36458,12.1,52.26458,False,0,177.0,150.0,200.0,0,1019.0,0,0.0,480.0,3821.0,15752.0,0,0,0,0,0,5,False,47.99589333429476,False,4.799589333429476,2.927294001153708,0.866723643206045,out,6
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,False,2.195217945045074,4.390435890090148,0.1001807419185836,out,6
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,52.76495110001742,False,5.2764951100017425,7.543338440006969,0.09390646300373576,drive,6
18,13.0,0.0,6431.0,64.31,7.15344,64.38095999999999,16.0775,48.30345999999999,False,0,0.0,165.0,231.0,0,1937.0,0,9.0,390.0,4494.0,14373.0,0,0,0,0,0,4,False,45.59601236736365,False,4.559601236736365,4.64304836736365,0.47915031470516783,out,6
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,33.044904359914675,False,3.3044904359914677,5.281818871982935,0.12160391639386581,drive,6
20,15.0,0.0,7997.0,79.97,8.179920000000001,73.61928,19.9925,53.626780000000004,False,0,70.0,210.0,300.0,0,2993.0,0,0.0,450.0,5004.0,12572.0,0,0,0,0,0,6,True,51.84300427118323,False,5.184300427118323,3.3633369505038475,0.8606816964324173,drive,6
1,5.0,0.0,2192.0,21.92,2.6313,23.6817,5.48,18.2017,False,0,6924.0,60.0,60.0,0,537.0,0,20.0,150.0,1655.0,12193.0,0,0,0,0,0,3,False,41.04149603466955,False,4.104149603466955,5.132956827735639,0.2633154139592103,out,7
2,12.0,0.0,5090.0,50.9,6.335,57.01499999999999,12.725,44.28999999999999,False,0,60.0,150.0,197.0,0,1704.0,0,3.0,360.0,3386.0,15739.0,0,0,0,0,0,3,False,40.779913894978485,False,4.077991389497849,2.9518691159827917,0.7551225686533531,drive,7
3,11.0,0.0,4709.0,47.09,5.86516,52.786440000000006,11.7725,41.013940000000005,False,0,1744.0,120.0,144.0,0,1050.0,0,16.0,330.0,3659.0,14536.0,0,0,0,0,0,5,False,40.74923301867247,False,4.074923301867247,3.748193622406953,0.5809634453712509,drive,7
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,45.606024877303,False,4.5606024877303,5.3192529263818,0.31893934227165577,out,7
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,53.3905588906392,False,5.33905588906392,4.965943112511357,0.592210920311126,drive,7
6,4.0,0.0,2559.0,25.59,2.5015199999999997,22.513679999999997,6.3975,16.116179999999996,False,0,834.0,60.0,80.0,0,682.0,0,0.0,120.0,1877.0,17946.0,0,0,0,0,0,4,False,37.126292158316005,False,3.7126292158316008,4.540186158315999,0.3041618895055837,out,7
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,46.47439498192101,False,4.647439498192101,4.199788981921007,0.6100804781527202,drive,7
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,40.55920161074187,False,4.055920161074187,3.8817992885934958,0.5434205711568261,out,7
9,10.0,0.0,4537.0,45.37,5.52286,49.70573999999999,11.3425,38.36323999999999,False,0,309.0,120.0,160.0,0,1517.0,0,0.0,300.0,3020.0,16173.0,0,0,0,0,0,6,True,48.82778935027856,False,4.882778935027856,1.9154030644011322,0.9510783250282631,drive,7
10,13.0,0.0,4896.0,48.96,6.15818,55.42361999999999,12.24,43.18361999999999,False,0,106.0,165.0,220.0,0,1509.0,0,0.0,390.0,3387.0,15822.0,0,0,0,0,0,2,False,43.216730268731496,False,4.32167302687315,3.9935221612389,0.5813093860628136,drive,7
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,36.89851282743456,False,3.689851282743456,5.557543130973823,0.13380902089521443,drive,7
12,8.0,0.0,4309.0,43.09,4.91414,44.22726,10.7725,33.45476,False,0,387.0,120.0,160.0,0,1334.0,0,0.0,240.0,2975.0,16383.0,0,0,0,0,0,5,False,42.12797884836506,False,4.212797884836506,3.167930618038072,0.7397880561175701,drive,7
13,13.0,0.0,5000.0,50.0,6.9209,62.28809999999999,12.5,49.78809999999999,False,0,50.0,135.0,170.0,0,1195.0,0,10.0,390.0,3805.0,15844.0,0,0,0,0,0,5,False,47.0465316139647,False,4.704653161396471,4.769255936757637,0.48385492091813126,drive,7
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,36.67482341261499,False,3.667482341261499,2.716668047568993,0.7212789095729756,out,7
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,True,47.99589333429476,False,4.799589333429476,2.927294001153708,0.866723643206045,drive,7
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,False,2.195217945045074,4.390435890090148,0.1001807419185836,out,7
17,14.0,0.0,6191.0,61.910000000000004,7.42798,66.85182,15.477500000000001,51.374320000000004,False,0,0.0,165.0,220.0,0,1812.0,0,0.0,420.0,4379.0,14603.0,0,0,0,0,0,2,False,52.30140740001161,False,5.230140740001161,7.543338440006969,0.09003581548927393,out,7
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,45.59601236736365,False,4.559601236736365,4.64304836736365,0.47915031470516783,drive,7
19,12.0,0.0,6221.0,62.21,6.6035200000000005,59.43168000000001,15.5525,43.879180000000005,False,0,729.0,165.0,220.0,0,2069.0,0,0.0,360.0,4152.0,13904.0,0,0,0,0,0,1,False,38.462042179957336,False,3.8462042179957336,5.281818871982935,0.19222536326358558,out,7
20,11.0,0.0,4265.0,42.65,5.57732,50.195879999999995,10.6625,39.533379999999994,False,0,4446.0,135.0,180.0,0,1064.0,0,0.0,330.0,3201.0,12243.0,0,0,0,0,0,7,True,49.791400225986024,False,4.979140022598603,3.3633369505038475,0.8342155085789786,drive,7
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,41.04149603466955,False,4.104149603466955,5.132956827735639,0.2633154139592103,out,8
2,8.0,0.0,2674.0,26.740000000000002,4.158699999999999,37.42829999999999,6.6850000000000005,30.74329999999999,False,0,60.0,90.0,120.0,0,821.0,0,0.0,240.0,1853.0,18415.0,0,0,0,0,0,4,False,38.77259111598279,False,3.8772591115982795,2.9518691159827917,0.716139080326928,out,8
3,9.0,0.0,3473.0,34.730000000000004,4.9476,44.5284,8.682500000000001,35.8459,False,0,1215.0,90.0,120.0,0,919.0,0,0.0,270.0,2554.0,16431.0,0,0,0,0,0,6,True,39.932010848893725,False,3.993201084889373,3.748193622406953,0.5609472882262292,drive,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,45.606024877303,False,4.5606024877303,5.3192529263818,0.31893934227165577,drive,8
5,11.0,0.0,4231.0,42.31,5.8909199999999995,53.01827999999999,10.5775,42.44077999999999,False,0,648.0,135.0,170.0,0,827.0,0,10.0,330.0,3404.0,16075.0,0,0,0,0,0,4,False,51.20060311251136,False,5.1200603112511365,4.965943112511357,0.5384532177071905,out,8
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,37.126292158316005,False,3.7126292158316008,4.540186158315999,0.3041618895055837,drive,8
7,10.0,0.0,3673.0,36.730000000000004,5.215,46.934999999999995,9.182500000000001,37.7525,False,0,756.0,120.0,150.0,0,831.0,0,10.0,300.0,2842.0,16590.0,0,0,0,0,0,5,False,45.02074581826751,False,4.502074581826751,4.199788981921007,0.5750011554126082,drive,8
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,40.55920161074187,False,4.055920161074187,3.8817992885934958,0.5434205711568261,drive,8
9,10.0,0.0,5111.0,51.11,5.7924999999999995,52.13249999999999,12.7775,39.35499999999999,False,0,2376.0,135.0,180.0,0,1203.0,0,0.0,300.0,3908.0,13497.0,0,0,0,0,0,7,True,47.24899112523213,False,4.724899112523214,1.9154030644011322,0.943186820737661,drive,8
10,7.0,0.0,3205.0,32.05,3.997,35.973,8.0125,27.9605,False,0,177.0,105.0,140.0,0,1050.0,0,0.0,210.0,2155.0,17762.0,0,0,0,0,0,3,False,39.40267270154862,False,3.940267270154862,3.9935221612389,0.4866894229058923,out,8
11,7.0,0.0,3420.0,34.2,3.7776199999999998,33.99858,8.55,25.448579999999996,False,0,401.0,105.0,135.0,0,897.0,0,5.0,210.0,2523.0,17323.0,0,0,0,0,0,2,False,33.08186855162304,False,3.308186855162304,5.557543130973823,0.09540500568992849,out,8
12,1.0,0.0,559.0,5.59,0.5880000000000001,5.292000000000001,1.3975,3.8945000000000007,False,0,10201.0,15.0,20.0,0,239.0,0,0.0,30.0,320.0,10774.0,0,0,0,0,0,6,True,35.75573237363756,False,3.5755732373637557,3.167930618038072,0.6005224887132505,out,8
13,8.0,0.0,3807.0,38.07,3.8361400000000003,34.52526,9.5175,25.007760000000005,False,0,1810.0,120.0,160.0,0,1371.0,0,0.0,240.0,2436.0,15462.0,0,0,0,0,0,6,True,43.37340301163726,False,4.337340301163726,4.769255936757637,0.3936689883728412,out,8
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,36.67482341261499,False,3.667482341261499,2.716668047568993,0.7212789095729756,drive,8
15,9.0,0.0,3781.0,37.81,4.83602,43.52418,9.4525,34.07168,False,0,177.0,105.0,136.0,0,1033.0,0,4.0,270.0,2748.0,17126.0,0,0,0,0,0,6,True,45.675191111912305,False,4.56751911119123,2.927294001153708,0.8375655658521283,out,8
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,False,2.195217945045074,4.390435890090148,0.1001807419185836,out,8
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,52.30140740001161,False,5.230140740001161,7.543338440006969,0.09003581548927393,out,8
18,17.0,0.0,6230.0,62.300000000000004,8.02662,72.23958,15.575000000000001,56.66458,False,0,0.0,210.0,271.0,0,1098.0,0,9.0,510.0,5132.0,14369.0,0,0,0,0,0,5,False,47.44077363946971,False,4.744077363946971,4.64304836736365,0.5252357879540893,drive,8
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,False,38.462042179957336,False,3.8462042179957336,5.281818871982935,0.19222536326358558,out,8
20,11.0,0.0,5132.0,51.32,6.55158,58.96422,12.83,46.13422,False,0,70.0,165.0,216.0,0,1309.0,0,4.0,330.0,3823.0,15682.0,0,0,0,0,0,8,True,49.18187018832169,False,4.918187018832169,3.3633369505038475,0.8256131288605242,drive,8
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,41.04149603466955,False,4.104149603466955,5.132956827735639,0.2633154139592103,out,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.77259111598279,False,3.8772591115982795,2.9518691159827917,0.716139080326928,drive,9
3,9.0,0.0,4927.0,49.27,5.649979999999999,50.849819999999994,12.3175,38.53231999999999,False,0,1038.0,135.0,180.0,0,1488.0,0,0.0,270.0,3439.0,15049.0,0,0,0,0,0,7,True,39.69872904074477,False,3.9698729040744776,3.748193622406953,0.5551939781455375,out,9
4,8.0,0.0,2345.0,23.45,3.41964,30.77676,5.8625,24.91426,False,0,106.0,90.0,120.0,0,676.0,0,0.0,240.0,1669.0,18698.0,0,0,0,0,0,3,False,40.43308365797725,False,4.043308365797725,5.3192529263818,0.21824133978455293,out,9
